FIPS,State,County,Variable_Code,Value
41035,OR,Klamath,PCH_PC_WIC_REDEMP_11_16,-3.93209219
41035,OR,Klamath,REDEMP_WICS11,125530.7656
41035,OR,Klamath,REDEMP_WICS16,195594.0625
41035,OR,Klamath,PCH_REDEMP_WICS_11_16,55.81364441
41035,OR,Klamath,PCT_WIC12,2.867234902
41035,OR,Klamath,PCT_WIC17,2.161211871
41035,OR,Klamath,PCH_WIC_12_17,-0.706023031
41035,OR,Klamath,PCT_WICINFANTCHILD14,33.56240321
41035,OR,Klamath,PCT_WICINFANTCHILD16,30.29875302
41035,OR,Klamath,PCH_WICINFANTCHILD_14_16,-3.263650183
41035,OR,Klamath,PCT_WICWOMEN14,3.19075205
41035,OR,Klamath,PCT_WICWOMEN16,2.754023193
41035,OR,Klamath,PCH_WICWOMEN_14_16,-0.436728857
41035,OR,Klamath,PCT_CACFP12,1.186753965
41035,OR,Klamath,PCT_CACFP17,1.198037258
41035,OR,Klamath,PCH_CACFP_12_17,0.011283293
41035,OR,Klamath,FDPIR12,1
41035,OR,Klamath,FDPIR15,1
41035,OR,Klamath,PCH_FDPIR_12_15,0
41035,OR,Klamath,FOOD_BANKS18,1
41037,OR,Lake,REDEMP_SNAPS12,228904.4332
41037,OR,Lake,REDEMP_SNAPS17,134479.0105
41037,OR,Lake,PCH_REDEMP_SNAPS_12_17,-41.25102401
41037,OR,Lake,PCT_SNAP12,20.93574941
41037,OR,Lake,PCT_SNAP17,16.4303014
41037,OR,Lake,PCH_SNAP_12_17,-4.505448003
41037,OR,Lake,PC_SNAPBEN12,23.5039959
41037,OR,Lake,PC_SNAPBEN17,24.10021591
41037,OR,Lake,PCH_PC_SNAPBEN_12_17,2.536675215
41037,OR,Lake,SNAP_PART_RATE11,100
41037,OR,Lake,SNAP_PART_RATE16,100
41037,OR,Lake,SNAP_OAPP09,0
41037,OR,Lake,SNAP_OAPP16,1
41037,OR,Lake,SNAP_CAP09,0
41037,OR,Lake,SNAP_CAP16,0
41037,OR,Lake,SNAP_BBCE09,1
41037,OR,Lake,SNAP_BBCE16,1
41037,OR,Lake,SNAP_REPORTSIMPLE09,1
41037,OR,Lake,SNAP_REPORTSIMPLE16,1
41037,OR,Lake,PCT_NSLP12,48.80465944
41037,OR,Lake,PCT_NSLP17,46.98277058
41037,OR,Lake,PCH_NSLP_12_17,-1.821888864
41037,OR,Lake,PCT_FREE_LUNCH10,36.51685393
41037,OR,Lake,PCT_REDUCED_LUNCH10,5.992509363
41037,OR,Lake,PCT_SBP12,22.63513179
41037,OR,Lake,PCT_SBP17,22.87716614
41037,OR,Lake,PCH_SBP_12_17,0.242034349
41037,OR,Lake,PCT_SFSP12,6.486148898
41037,OR,Lake,PCT_SFSP17,6.005515479
41037,OR,Lake,PCH_SFSP_12_17,-0.480633419
41037,OR,Lake,PC_WIC_REDEMP11,14.54666615
41037,OR,Lake,REDEMP_WICS11,28744.21289
41037,OR,Lake,REDEMP_WICS16,38067.08203
41037,OR,Lake,PCH_REDEMP_WICS_11_16,32.43389893
41037,OR,Lake,PCT_WIC12,2.867234902
41037,OR,Lake,PCT_WIC17,2.161211871
41037,OR,Lake,PCH_WIC_12_17,-0.706023031
41037,OR,Lake,PCT_WICINFANTCHILD14,33.56240321
41037,OR,Lake,PCT_WICINFANTCHILD16,30.29875302
41037,OR,Lake,PCH_WICINFANTCHILD_14_16,-3.263650183
41037,OR,Lake,PCT_WICWOMEN14,3.19075205
41037,OR,Lake,PCT_WICWOMEN16,2.754023193
41037,OR,Lake,PCH_WICWOMEN_14_16,-0.436728857
41037,OR,Lake,PCT_CACFP12,1.186753965
41037,OR,Lake,PCT_CACFP17,1.198037258
41037,OR,Lake,PCH_CACFP_12_17,0.011283293
41037,OR,Lake,FDPIR12,0
41037,OR,Lake,FDPIR15,0
41037,OR,Lake,PCH_FDPIR_12_15,0
41037,OR,Lake,FOOD_BANKS18,0
41039,OR,Lane,REDEMP_SNAPS12,431008.6073
41039,OR,Lane,REDEMP_SNAPS17,355295.0483
41039,OR,Lane,PCH_REDEMP_SNAPS_12_17,-17.56660023
41039,OR,Lane,PCT_SNAP12,20.93574941
41039,OR,Lane,PCT_SNAP17,16.4303014
41039,OR,Lane,PCH_SNAP_12_17,-4.505448003
41039,OR,Lane,PC_SNAPBEN12,29.15958977
41039,OR,Lane,PC_SNAPBEN17,24.62010002
41039,OR,Lane,PCH_PC_SNAPBEN_12_17,-15.56774235
41039,OR,Lane,SNAP_PART_RATE11,100
41039,OR,Lane,SNAP_PART_RATE16,100
41039,OR,Lane,SNAP_OAPP09,0
41039,OR,Lane,SNAP_OAPP16,1
41039,OR,Lane,SNAP_CAP09,0
41039,OR,Lane,SNAP_CAP16,0
41039,OR,Lane,SNAP_BBCE09,1
41039,OR,Lane,SNAP_BBCE16,1
41039,OR,Lane,SNAP_REPORTSIMPLE09,1
41039,OR,Lane,SNAP_REPORTSIMPLE16,1
41039,OR,Lane,PCT_NSLP12,48.80465944
41039,OR,Lane,PCT_NSLP17,46.98277058
41039,OR,Lane,PCH_NSLP_12_17,-1.821888864
41039,OR,Lane,PCT_FREE_LUNCH10,44.07377635
41039,OR,Lane,PCT_FREE_LUNCH15,45.23963082
41039,OR,Lane,PCT_REDUCED_LUNCH10,7.51384423
41039,OR,Lane,PCT_REDUCED_LUNCH15,8.070721672
41039,OR,Lane,PCT_SBP12,22.63513179
41039,OR,Lane,PCT_SBP17,22.87716614
41039,OR,Lane,PCH_SBP_12_17,0.242034349
41039,OR,Lane,PCT_SFSP12,6.486148898
41039,OR,Lane,PCT_SFSP17,6.005515479
41039,OR,Lane,PCH_SFSP_12_17,-0.480633419
41039,OR,Lane,PC_WIC_REDEMP11,13.11963177
41039,OR,Lane,PC_WIC_REDEMP16,11.98174667
41039,OR,Lane,PCH_PC_WIC_REDEMP_11_16,-8.673148155
41039,OR,Lane,REDEMP_WICS11,81480.96875
41039,OR,Lane,REDEMP_WICS16,86705.78906
41039,OR,Lane,PCH_REDEMP_WICS_11_16,6.41231966
41039,OR,Lane,PCT_WIC12,2.867234902
41039,OR,Lane,PCT_WIC17,2.161211871
41039,OR,Lane,PCH_WIC_12_17,-0.706023031
41039,OR,Lane,PCT_WICINFANTCHILD14,33.56240321
41039,OR,Lane,PCT_WICINFANTCHILD16,30.29875302
41039,OR,Lane,PCH_WICINFANTCHILD_14_16,-3.263650183
41039,OR,Lane,PCT_WICWOMEN14,3.19075205
41039,OR,Lane,PCT_WICWOMEN16,2.754023193
41039,OR,Lane,PCH_WICWOMEN_14_16,-0.436728857
41039,OR,Lane,PCT_CACFP12,1.186753965
41039,OR,Lane,PCT_CACFP17,1.198037258
41039,OR,Lane,PCH_CACFP_12_17,0.011283293
41039,OR,Lane,FDPIR12,0
41039,OR,Lane,FDPIR15,0
41039,OR,Lane,PCH_FDPIR_12_15,0
41039,OR,Lane,FOOD_BANKS18,1
41041,OR,Lincoln,REDEMP_SNAPS12,326586.9825
41041,OR,Lincoln,REDEMP_SNAPS17,270943.921
41041,OR,Lincoln,PCH_REDEMP_SNAPS_12_17,-17.0377463
41041,OR,Lincoln,PCT_SNAP12,20.93574941
41041,OR,Lincoln,PCT_SNAP17,16.4303014
41041,OR,Lincoln,PCH_SNAP_12_17,-4.505448003
41041,OR,Lincoln,PC_SNAPBEN12,25.02799225
41041,OR,Lincoln,PC_SNAPBEN17,27.02371216
41041,OR,Lincoln,PCH_PC_SNAPBEN_12_17,7.97395134
41041,OR,Lincoln,SNAP_PART_RATE11,100
41041,OR,Lincoln,SNAP_PART_RATE16,100
41041,OR,Lincoln,SNAP_OAPP09,0
41041,OR,Lincoln,SNAP_OAPP16,1
41041,OR,Lincoln,SNAP_CAP09,0
41041,OR,Lincoln,SNAP_CAP16,0
41041,OR,Lincoln,SNAP_BBCE09,1
41041,OR,Lincoln,SNAP_BBCE16,1
41041,OR,Lincoln,SNAP_REPORTSIMPLE09,1
41041,OR,Lincoln,SNAP_REPORTSIMPLE16,1
41041,OR,Lincoln,PCT_NSLP12,48.80465944
41041,OR,Lincoln,PCT_NSLP17,46.98277058
41041,OR,Lincoln,PCH_NSLP_12_17,-1.821888864
41041,OR,Lincoln,PCT_FREE_LUNCH10,54.65970611
41041,OR,Lincoln,PCT_FREE_LUNCH15,53.03142329
41041,OR,Lincoln,PCT_REDUCED_LUNCH10,8.372003094
41041,OR,Lincoln,PCT_REDUCED_LUNCH15,6.728280961
41041,OR,Lincoln,PCT_SBP12,22.63513179
41041,OR,Lincoln,PCT_SBP17,22.87716614
41041,OR,Lincoln,PCH_SBP_12_17,0.242034349
41041,OR,Lincoln,PCT_SFSP12,6.486148898
41041,OR,Lincoln,PCT_SFSP17,6.005515479
41041,OR,Lincoln,PCH_SFSP_12_17,-0.480633419
41041,OR,Lincoln,PC_WIC_REDEMP11,19.44610596
41041,OR,Lincoln,PC_WIC_REDEMP16,15.76905441
41041,OR,Lincoln,PCH_PC_WIC_REDEMP_11_16,-18.90893555
41041,OR,Lincoln,REDEMP_WICS11,55747.125
41041,OR,Lincoln,REDEMP_WICS16,50291.71875
41041,OR,Lincoln,PCH_REDEMP_WICS_11_16,-9.7859869
41041,OR,Lincoln,PCT_WIC12,2.867234902
41041,OR,Lincoln,PCT_WIC17,2.161211871
41041,OR,Lincoln,PCH_WIC_12_17,-0.706023031
41041,OR,Lincoln,PCT_WICINFANTCHILD14,33.56240321
41041,OR,Lincoln,PCT_WICINFANTCHILD16,30.29875302
41041,OR,Lincoln,PCH_WICINFANTCHILD_14_16,-3.263650183
41041,OR,Lincoln,PCT_WICWOMEN14,3.19075205
41041,OR,Lincoln,PCT_WICWOMEN16,2.754023193
41041,OR,Lincoln,PCH_WICWOMEN_14_16,-0.436728857
41041,OR,Lincoln,PCT_CACFP12,1.186753965
41041,OR,Lincoln,PCT_CACFP17,1.198037258
41041,OR,Lincoln,PCH_CACFP_12_17,0.011283293
41041,OR,Lincoln,FDPIR12,1
41041,OR,Lincoln,FDPIR15,1
41041,OR,Lincoln,PCH_FDPIR_12_15,0
41041,OR,Lincoln,FOOD_BANKS18,1
41043,OR,Linn,REDEMP_SNAPS12,382197.7898
41043,OR,Linn,REDEMP_SNAPS17,343292.2336
41043,OR,Linn,PCH_REDEMP_SNAPS_12_17,-10.17942994
41043,OR,Linn,PCT_SNAP12,20.93574941
41043,OR,Linn,PCT_SNAP17,16.4303014
41043,OR,Linn,PCH_SNAP_12_17,-4.505448003
41043,OR,Linn,PC_SNAPBEN12,38.91383743
41043,OR,Linn,PC_SNAPBEN17,26.71528816
41043,OR,Linn,PCH_PC_SNAPBEN_12_17,-31.34758759
41043,OR,Linn,SNAP_PART_RATE11,100
41043,OR,Linn,SNAP_PART_RATE16,100
41043,OR,Linn,SNAP_OAPP09,0
41043,OR,Linn,SNAP_OAPP16,1
41043,OR,Linn,SNAP_CAP09,0
41043,OR,Linn,SNAP_CAP16,0
41043,OR,Linn,SNAP_BBCE09,1
41043,OR,Linn,SNAP_BBCE16,1
41043,OR,Linn,SNAP_REPORTSIMPLE09,1
41043,OR,Linn,SNAP_REPORTSIMPLE16,1
41043,OR,Linn,PCT_NSLP12,48.80465944
41043,OR,Linn,PCT_NSLP17,46.98277058
41043,OR,Linn,PCH_NSLP_12_17,-1.821888864
41043,OR,Linn,PCT_FREE_LUNCH10,40.84665947
41043,OR,Linn,PCT_FREE_LUNCH15,47.4051729
41043,OR,Linn,PCT_REDUCED_LUNCH10,7.573825174
41043,OR,Linn,PCT_REDUCED_LUNCH15,7.480029049
41043,OR,Linn,PCT_SBP12,22.63513179
41043,OR,Linn,PCT_SBP17,22.87716614
41043,OR,Linn,PCH_SBP_12_17,0.242034349
41043,OR,Linn,PCT_SFSP12,6.486148898
41043,OR,Linn,PCT_SFSP17,6.005515479
41043,OR,Linn,PCH_SFSP_12_17,-0.480633419
41043,OR,Linn,PC_WIC_REDEMP11,18.55016708
41043,OR,Linn,PC_WIC_REDEMP16,17.08942413
41043,OR,Linn,PCH_PC_WIC_REDEMP_11_16,-7.874554157
41043,OR,Linn,REDEMP_WICS11,115357.6328
41043,OR,Linn,REDEMP_WICS16,131086.5625
41043,OR,Linn,PCH_REDEMP_WICS_11_16,13.63492775
41043,OR,Linn,PCT_WIC12,2.867234902
41043,OR,Linn,PCT_WIC17,2.161211871
41043,OR,Linn,PCH_WIC_12_17,-0.706023031
41043,OR,Linn,PCT_WICINFANTCHILD14,33.56240321
41043,OR,Linn,PCT_WICINFANTCHILD16,30.29875302
41043,OR,Linn,PCH_WICINFANTCHILD_14_16,-3.263650183
41043,OR,Linn,PCT_WICWOMEN14,3.19075205
41043,OR,Linn,PCT_WICWOMEN16,2.754023193
41043,OR,Linn,PCH_WICWOMEN_14_16,-0.436728857
41043,OR,Linn,PCT_CACFP12,1.186753965
41043,OR,Linn,PCT_CACFP17,1.198037258
41043,OR,Linn,PCH_CACFP_12_17,0.011283293
41043,OR,Linn,FDPIR12,0
41043,OR,Linn,FDPIR15,0
41043,OR,Linn,PCH_FDPIR_12_15,0
41043,OR,Linn,FOOD_BANKS18,0
41045,OR,Malheur,REDEMP_SNAPS12,615165.7149
41045,OR,Malheur,REDEMP_SNAPS17,457585.7228
41045,OR,Malheur,PCH_REDEMP_SNAPS_12_17,-25.61586061
41045,OR,Malheur,PCT_SNAP12,20.93574941
41045,OR,Malheur,PCT_SNAP17,16.4303014
41045,OR,Malheur,PCH_SNAP_12_17,-4.505448003
41045,OR,Malheur,PC_SNAPBEN12,39.78564835
41045,OR,Malheur,PC_SNAPBEN17,32.65802765
41045,OR,Malheur,PCH_PC_SNAPBEN_12_17,-17.91505432
41045,OR,Malheur,SNAP_PART_RATE11,100
41045,OR,Malheur,SNAP_PART_RATE16,100
41045,OR,Malheur,SNAP_OAPP09,0
41045,OR,Malheur,SNAP_OAPP16,1
41045,OR,Malheur,SNAP_CAP09,0
41045,OR,Malheur,SNAP_CAP16,0
41045,OR,Malheur,SNAP_BBCE09,1
41045,OR,Malheur,SNAP_BBCE16,1
41045,OR,Malheur,SNAP_REPORTSIMPLE09,1
41045,OR,Malheur,SNAP_REPORTSIMPLE16,1
41045,OR,Malheur,PCT_NSLP12,48.80465944
41045,OR,Malheur,PCT_NSLP17,46.98277058
41045,OR,Malheur,PCH_NSLP_12_17,-1.821888864
41045,OR,Malheur,PCT_FREE_LUNCH10,58.20267686
41045,OR,Malheur,PCT_FREE_LUNCH15,64.55309396
41045,OR,Malheur,PCT_REDUCED_LUNCH10,7.954110899
41045,OR,Malheur,PCT_REDUCED_LUNCH15,7.983193277
41045,OR,Malheur,PCT_SBP12,22.63513179
41045,OR,Malheur,PCT_SBP17,22.87716614
41045,OR,Malheur,PCH_SBP_12_17,0.242034349
41045,OR,Malheur,PCT_SFSP12,6.486148898
41045,OR,Malheur,PCT_SFSP17,6.005515479
41045,OR,Malheur,PCH_SFSP_12_17,-0.480633419
41045,OR,Malheur,PC_WIC_REDEMP11,33.83980179
41045,OR,Malheur,PC_WIC_REDEMP16,30.03606606
41045,OR,Malheur,PCH_PC_WIC_REDEMP_11_16,-11.24041939
41045,OR,Malheur,REDEMP_WICS11,149707.2813
41045,OR,Malheur,REDEMP_WICS16,182421.0313
41045,OR,Malheur,PCH_REDEMP_WICS_11_16,21.85181046
41045,OR,Malheur,PCT_WIC12,2.867234902
41045,OR,Malheur,PCT_WIC17,2.161211871
41045,OR,Malheur,PCH_WIC_12_17,-0.706023031
41045,OR,Malheur,PCT_WICINFANTCHILD14,33.56240321
41045,OR,Malheur,PCT_WICINFANTCHILD16,30.29875302
41045,OR,Malheur,PCH_WICINFANTCHILD_14_16,-3.263650183
41045,OR,Malheur,PCT_WICWOMEN14,3.19075205
41045,OR,Malheur,PCT_WICWOMEN16,2.754023193
41045,OR,Malheur,PCH_WICWOMEN_14_16,-0.436728857
41045,OR,Malheur,PCT_CACFP12,1.186753965
41045,OR,Malheur,PCT_CACFP17,1.198037258
41045,OR,Malheur,PCH_CACFP_12_17,0.011283293
41045,OR,Malheur,FDPIR12,0
41045,OR,Malheur,FDPIR15,0
41045,OR,Malheur,PCH_FDPIR_12_15,0
41045,OR,Malheur,FOOD_BANKS18,0
41047,OR,Marion,REDEMP_SNAPS12,491715.4317
41047,OR,Marion,REDEMP_SNAPS17,410832.7696
41047,OR,Marion,PCH_REDEMP_SNAPS_12_17,-16.44907947
41047,OR,Marion,PCT_SNAP12,20.93574941
41047,OR,Marion,PCT_SNAP17,16.4303014
41047,OR,Marion,PCH_SNAP_12_17,-4.505448003
41047,OR,Marion,PC_SNAPBEN12,41.12237167
41047,OR,Marion,PC_SNAPBEN17,25.26058388
41047,OR,Marion,PCH_PC_SNAPBEN_12_17,-38.57216263
41047,OR,Marion,SNAP_PART_RATE11,100
41047,OR,Marion,SNAP_PART_RATE16,100
41047,OR,Marion,SNAP_OAPP09,0
41047,OR,Marion,SNAP_OAPP16,1
41047,OR,Marion,SNAP_CAP09,0
41047,OR,Marion,SNAP_CAP16,0
41047,OR,Marion,SNAP_BBCE09,1
41047,OR,Marion,SNAP_BBCE16,1
41047,OR,Marion,SNAP_REPORTSIMPLE09,1
41047,OR,Marion,SNAP_REPORTSIMPLE16,1
41047,OR,Marion,PCT_NSLP12,48.80465944
41047,OR,Marion,PCT_NSLP17,46.98277058
41047,OR,Marion,PCH_NSLP_12_17,-1.821888864
41047,OR,Marion,PCT_FREE_LUNCH10,54.22338764
41047,OR,Marion,PCT_FREE_LUNCH15,52.73849319
41047,OR,Marion,PCT_REDUCED_LUNCH10,7.976270178
41047,OR,Marion,PCT_REDUCED_LUNCH15,7.432930488
41047,OR,Marion,PCT_SBP12,22.63513179
41047,OR,Marion,PCT_SBP17,22.87716614
41047,OR,Marion,PCH_SBP_12_17,0.242034349
41047,OR,Marion,PCT_SFSP12,6.486148898
41047,OR,Marion,PCT_SFSP17,6.005515479
41047,OR,Marion,PCH_SFSP_12_17,-0.480633419
41047,OR,Marion,PC_WIC_REDEMP11,28.04977036
41047,OR,Marion,PC_WIC_REDEMP16,21.99578667
41047,OR,Marion,PCH_PC_WIC_REDEMP_11_16,-21.58300591
41047,OR,Marion,REDEMP_WICS11,202754.5781
41047,OR,Marion,REDEMP_WICS16,189398.375
41047,OR,Marion,PCH_REDEMP_WICS_11_16,-6.58737421
41047,OR,Marion,PCT_WIC12,2.867234902
41047,OR,Marion,PCT_WIC17,2.161211871
41047,OR,Marion,PCH_WIC_12_17,-0.706023031
41047,OR,Marion,PCT_WICINFANTCHILD14,33.56240321
41047,OR,Marion,PCT_WICINFANTCHILD16,30.29875302
41047,OR,Marion,PCH_WICINFANTCHILD_14_16,-3.263650183
41047,OR,Marion,PCT_WICWOMEN14,3.19075205
41047,OR,Marion,PCT_WICWOMEN16,2.754023193
41047,OR,Marion,PCH_WICWOMEN_14_16,-0.436728857
41047,OR,Marion,PCT_CACFP12,1.186753965
41047,OR,Marion,PCT_CACFP17,1.198037258
41047,OR,Marion,PCH_CACFP_12_17,0.011283293
41047,OR,Marion,FDPIR12,1
41047,OR,Marion,FDPIR15,1
41047,OR,Marion,PCH_FDPIR_12_15,0
41047,OR,Marion,FOOD_BANKS18,1
41049,OR,Morrow,REDEMP_SNAPS12,121498.6554
41049,OR,Morrow,REDEMP_SNAPS17,92327.43
41049,OR,Morrow,PCH_REDEMP_SNAPS_12_17,-24.00950473
41049,OR,Morrow,PCT_SNAP12,20.93574941
41049,OR,Morrow,PCT_SNAP17,16.4303014
41049,OR,Morrow,PCH_SNAP_12_17,-4.505448003
41049,OR,Morrow,PC_SNAPBEN12,26.37290764
41049,OR,Morrow,PC_SNAPBEN17,25.97170067
41049,OR,Morrow,PCH_PC_SNAPBEN_12_17,-1.52128458
41049,OR,Morrow,SNAP_PART_RATE11,100
41049,OR,Morrow,SNAP_PART_RATE16,100
41049,OR,Morrow,SNAP_OAPP09,0
41049,OR,Morrow,SNAP_OAPP16,1
41049,OR,Morrow,SNAP_CAP09,0
41049,OR,Morrow,SNAP_CAP16,0
41049,OR,Morrow,SNAP_BBCE09,1
41049,OR,Morrow,SNAP_BBCE16,1
41049,OR,Morrow,SNAP_REPORTSIMPLE09,1
41049,OR,Morrow,SNAP_REPORTSIMPLE16,1
41049,OR,Morrow,PCT_NSLP12,48.80465944
41049,OR,Morrow,PCT_NSLP17,46.98277058
41049,OR,Morrow,PCH_NSLP_12_17,-1.821888864
41049,OR,Morrow,PCT_FREE_LUNCH10,57.4010327
41049,OR,Morrow,PCT_FREE_LUNCH15,59.87179487
41049,OR,Morrow,PCT_REDUCED_LUNCH10,12.04819277
41049,OR,Morrow,PCT_REDUCED_LUNCH15,11.36752137
41049,OR,Morrow,PCT_SBP12,22.63513179
41049,OR,Morrow,PCT_SBP17,22.87716614
41049,OR,Morrow,PCH_SBP_12_17,0.242034349
41049,OR,Morrow,PCT_SFSP12,6.486148898
41049,OR,Morrow,PCT_SFSP17,6.005515479
41049,OR,Morrow,PCH_SFSP_12_17,-0.480633419
41049,OR,Morrow,PC_WIC_REDEMP11,16.15588188
41049,OR,Morrow,PC_WIC_REDEMP16,14.97995949
41049,OR,Morrow,PCH_PC_WIC_REDEMP_11_16,-7.278602123
41049,OR,Morrow,REDEMP_WICS11,45365.71875
41049,OR,Morrow,REDEMP_WICS16,33641.99219
41049,OR,Morrow,PCH_REDEMP_WICS_11_16,-25.84269905
41049,OR,Morrow,PCT_WIC12,2.867234902
41049,OR,Morrow,PCT_WIC17,2.161211871
41049,OR,Morrow,PCH_WIC_12_17,-0.706023031
41049,OR,Morrow,PCT_WICINFANTCHILD14,33.56240321
41049,OR,Morrow,PCT_WICINFANTCHILD16,30.29875302
41049,OR,Morrow,PCH_WICINFANTCHILD_14_16,-3.263650183
41049,OR,Morrow,PCT_WICWOMEN14,3.19075205
41049,OR,Morrow,PCT_WICWOMEN16,2.754023193
41049,OR,Morrow,PCH_WICWOMEN_14_16,-0.436728857
41049,OR,Morrow,PCT_CACFP12,1.186753965
41049,OR,Morrow,PCT_CACFP17,1.198037258
41049,OR,Morrow,PCH_CACFP_12_17,0.011283293
41049,OR,Morrow,FDPIR12,0
41049,OR,Morrow,FDPIR15,0
41049,OR,Morrow,PCH_FDPIR_12_15,0
41049,OR,Morrow,FOOD_BANKS18,0
41051,OR,Multnomah,REDEMP_SNAPS12,345372.6939
41051,OR,Multnomah,REDEMP_SNAPS17,252750.804
41051,OR,Multnomah,PCH_REDEMP_SNAPS_12_17,-26.81795391
41051,OR,Multnomah,PCT_SNAP12,20.93574941
41051,OR,Multnomah,PCT_SNAP17,16.4303014
41051,OR,Multnomah,PCH_SNAP_12_17,-4.505448003
41051,OR,Multnomah,PC_SNAPBEN12,27.96729279
41051,OR,Multnomah,PC_SNAPBEN17,20.50851059
41051,OR,Multnomah,PCH_PC_SNAPBEN_12_17,-26.66966057
41051,OR,Multnomah,SNAP_PART_RATE11,100
41051,OR,Multnomah,SNAP_PART_RATE16,100
41051,OR,Multnomah,SNAP_OAPP09,0
41051,OR,Multnomah,SNAP_OAPP16,1
41051,OR,Multnomah,SNAP_CAP09,0
41051,OR,Multnomah,SNAP_CAP16,0
41051,OR,Multnomah,SNAP_BBCE09,1
41051,OR,Multnomah,SNAP_BBCE16,1
41051,OR,Multnomah,SNAP_REPORTSIMPLE09,1
41051,OR,Multnomah,SNAP_REPORTSIMPLE16,1
41051,OR,Multnomah,PCT_NSLP12,48.80465944
41051,OR,Multnomah,PCT_NSLP17,46.98277058
41051,OR,Multnomah,PCH_NSLP_12_17,-1.821888864
41051,OR,Multnomah,PCT_FREE_LUNCH10,47.18441993
41051,OR,Multnomah,PCT_FREE_LUNCH15,47.0528768
41051,OR,Multnomah,PCT_REDUCED_LUNCH10,7.211321096
41051,OR,Multnomah,PCT_REDUCED_LUNCH15,6.723880269
41051,OR,Multnomah,PCT_SBP12,22.63513179
41051,OR,Multnomah,PCT_SBP17,22.87716614
41051,OR,Multnomah,PCH_SBP_12_17,0.242034349
41051,OR,Multnomah,PCT_SFSP12,6.486148898
41051,OR,Multnomah,PCT_SFSP17,6.005515479
41051,OR,Multnomah,PCH_SFSP_12_17,-0.480633419
41051,OR,Multnomah,PC_WIC_REDEMP11,14.80641747
41051,OR,Multnomah,PC_WIC_REDEMP16,11.49910736
41051,OR,Multnomah,PCH_PC_WIC_REDEMP_11_16,-22.33700371
41051,OR,Multnomah,REDEMP_WICS11,130592.4297
41051,OR,Multnomah,REDEMP_WICS16,106233.375
41051,OR,Multnomah,PCH_REDEMP_WICS_11_16,-18.65273094
41051,OR,Multnomah,PCT_WIC12,2.867234902
41051,OR,Multnomah,PCT_WIC17,2.161211871
41051,OR,Multnomah,PCH_WIC_12_17,-0.706023031
41051,OR,Multnomah,PCT_WICINFANTCHILD14,33.56240321
41051,OR,Multnomah,PCT_WICINFANTCHILD16,30.29875302
41051,OR,Multnomah,PCH_WICINFANTCHILD_14_16,-3.263650183
41051,OR,Multnomah,PCT_WICWOMEN14,3.19075205
41051,OR,Multnomah,PCT_WICWOMEN16,2.754023193
41051,OR,Multnomah,PCH_WICWOMEN_14_16,-0.436728857
41051,OR,Multnomah,PCT_CACFP12,1.186753965
41051,OR,Multnomah,PCT_CACFP17,1.198037258
41051,OR,Multnomah,PCH_CACFP_12_17,0.011283293
41051,OR,Multnomah,FDPIR12,0
41051,OR,Multnomah,FDPIR15,0
41051,OR,Multnomah,PCH_FDPIR_12_15,0
41051,OR,Multnomah,FOOD_BANKS18,1
41053,OR,Polk,REDEMP_SNAPS12,212007.8683
41053,OR,Polk,REDEMP_SNAPS17,305739.4072
41053,OR,Polk,PCH_REDEMP_SNAPS_12_17,44.21134915
41053,OR,Polk,PCT_SNAP12,20.93574941
41053,OR,Polk,PCT_SNAP17,16.4303014
41053,OR,Polk,PCH_SNAP_12_17,-4.505448003
41053,OR,Polk,PC_SNAPBEN12,21.33899498
41053,OR,Polk,PC_SNAPBEN17,15.32530403
41053,OR,Polk,PCH_PC_SNAPBEN_12_17,-28.18169785
41053,OR,Polk,SNAP_PART_RATE11,100
41053,OR,Polk,SNAP_PART_RATE16,100
41053,OR,Polk,SNAP_OAPP09,0
41053,OR,Polk,SNAP_OAPP16,1
41053,OR,Polk,SNAP_CAP09,0
41053,OR,Polk,SNAP_CAP16,0
41053,OR,Polk,SNAP_BBCE09,1
41053,OR,Polk,SNAP_BBCE16,1
41053,OR,Polk,SNAP_REPORTSIMPLE09,1
41053,OR,Polk,SNAP_REPORTSIMPLE16,1
41053,OR,Polk,PCT_NSLP12,48.80465944
41053,OR,Polk,PCT_NSLP17,46.98277058
41053,OR,Polk,PCH_NSLP_12_17,-1.821888864
41053,OR,Polk,PCT_FREE_LUNCH10,40.61810155
41053,OR,Polk,PCT_FREE_LUNCH15,39.29477215
41053,OR,Polk,PCT_REDUCED_LUNCH10,5.824418407
41053,OR,Polk,PCT_REDUCED_LUNCH15,7.273173525
41053,OR,Polk,PCT_SBP12,22.63513179
41053,OR,Polk,PCT_SBP17,22.87716614
41053,OR,Polk,PCH_SBP_12_17,0.242034349
41053,OR,Polk,PCT_SFSP12,6.486148898
41053,OR,Polk,PCT_SFSP17,6.005515479
41053,OR,Polk,PCH_SFSP_12_17,-0.480633419
41053,OR,Polk,PC_WIC_REDEMP11,14.44292831
41053,OR,Polk,PC_WIC_REDEMP16,10.87715626
41053,OR,Polk,PCH_PC_WIC_REDEMP_11_16,-24.68870544
41053,OR,Polk,REDEMP_WICS11,99696.90625
41053,OR,Polk,REDEMP_WICS16,98460.01563
41053,OR,Polk,PCH_REDEMP_WICS_11_16,-1.240651011
41053,OR,Polk,PCT_WIC12,2.867234902
41053,OR,Polk,PCT_WIC17,2.161211871
41053,OR,Polk,PCH_WIC_12_17,-0.706023031
